Date,Open,High,Low,Close,Volume,Adj Close
2/2/17,163.220001,163.970001,160.820007,162.259995,3661500,162.259995
2/1/17,164.25,165.809998,163.119995,163.970001,3086100,163.970001
1/31/17,164.960007,165.100006,163.220001,163.419998,5307600,163.419998
1/30/17,165.919998,165.990005,163.820007,165.570007,5448200,165.570007
1/27/17,169.210007,169.800003,167.009995,167.699997,4841100,167.699997
1/26/17,167.25,170,167.25,169.119995,5434200,169.119995
1/25/17,163.589996,168.649994,163.240005,167.360001,7367200,167.360001
1/24/17,158.580002,160.929993,157.839996,160.550003,3914500,160.550003
1/23/17,158.940002,159.5,157.289993,157.839996,3851800,157.839996
1/20/17,159.809998,160.300003,158.229996,159.529999,3296400,159.529999
1/19/17,158.869995,159.869995,157.910004,159,3132900,159
1/18/17,157.550003,159.050003,156.75,158.320007,2087000,158.320007
1/17/17,158.199997,159.039993,157.229996,157.669998,2756000,157.669998
1/13/17,158.740005,159.580002,158.339996,158.830002,2430100,158.830002
1/12/17,159.149994,159.160004,156.669998,158.289993,2987000,158.289993
1/11/17,159.539993,159.699997,158.279999,159.399994,2412600,159.399994
1/10/17,158.960007,159.940002,158.570007,159.070007,2985700,159.070007
1/9/17,159,159.240005,158.169998,158.320007,2819400,158.320007
1/6/17,158.979996,159.660004,157.889999,159.100006,2426000,159.100006
1/5/17,158.410004,159.699997,157.399994,158.710007,2792300,158.710007
1/4/17,157.809998,159.229996,157.809998,158.619995,3161800,158.619995
1/3/17,156.300003,157.139999,155.210007,156.970001,3360200,156.970001
12/30/16,156.490005,156.789993,154.960007,155.679993,2027700,155.679993
12/29/16,156,156.75,155.160004,155.690002,1791300,155.690002
12/28/16,157.119995,157.350006,156.009995,156.100006,1758900,156.100006
12/27/16,158.410004,158.479996,156.910004,157.479996,1858000,157.479996
12/23/16,158.270004,158.270004,156.509995,157.809998,2132600,157.809998
12/22/16,158.5,158.990005,156.25,157.460007,3732100,157.460007
12/21/16,156.690002,158.5,156.649994,157.479996,2326000,157.479996
12/20/16,156.960007,157.889999,155.949997,156.389999,2244400,156.389999
12/19/16,155.160004,157.100006,155.070007,156.179993,2982000,156.179993
12/16/16,153.880005,156,153.139999,154.5,5378000,154.5
12/15/16,153.929993,155.240005,153.059998,153.770004,2830900,153.770004
12/14/16,156.229996,156.369995,154.179993,154.470001,3537300,154.470001
12/13/16,159.100006,160.070007,154.880005,156.660004,5266500,156.660004
12/12/16,156,158,154.300003,157.160004,4133400,157.160004
12/9/16,155.649994,156.880005,155.419998,156.490005,2682700,156.490005
12/8/16,154.600006,155.970001,154.139999,155.389999,2896600,155.389999
12/7/16,151.669998,154.309998,151.070007,154.139999,2891000,154.139999
12/6/16,150.839996,152.639999,150.020004,152.240005,3429300,152.240005
12/5/16,153.240005,153.75,151.850006,152.160004,2847100,152.160004
12/2/16,152.449997,152.490005,151.119995,152.25,2103000,152.25
12/1/16,150.740005,152.690002,150.389999,152.389999,2825500,152.389999
11/30/16,151.589996,153.080002,150.559998,150.559998,3949600,150.559998
11/29/16,149.830002,152.110001,149.110001,151.639999,3828300,151.639999
11/28/16,149,150.089996,148.320007,149.770004,4177100,149.770004
11/25/16,150,150.149994,149.029999,150.039993,962300,150.039993
11/23/16,149.610001,150.809998,149.029999,149.740005,2857500,149.740005
11/22/16,147.899994,149.759995,147.880005,149.520004,3749700,149.520004
11/21/16,147.210007,148.490005,146.520004,147.020004,2678300,147.020004
11/18/16,145.179993,146.600006,144.460007,146.350006,2204000,146.350006
