Date,Open,High,Low,Close,Volume,Adj Close
2/2/17,76.230003,76.889999,76.059998,76.510002,3652600,76.510002
2/1/17,76.849998,77.440002,76.580002,76.760002,3916800,76.760002
1/31/17,76.860001,77.25,75.970001,76.379997,5568100,76.379997
1/30/17,76.830002,77.32,76.540001,77.279999,5344500,77.279999
1/27/17,77,77.300003,76.540001,76.849998,3530900,76.849998
1/26/17,76.949997,77.459999,76.629997,76.93,3344900,76.93
1/25/17,78,78.019997,76.400002,76.889999,5278300,76.889999
1/24/17,76.330002,77.660004,76.089996,77.43,4024300,77.43
1/23/17,75.919998,76.480003,75.730003,75.970001,4444300,75.970001
1/20/17,75.989998,76.910004,75.389999,76.199997,8465900,76.199997
1/19/17,77.610001,77.779999,76.610001,76.690002,8111400,76.690002
1/18/17,77.110001,77.610001,76.510002,77.489998,5988400,77.489998
1/17/17,77.400002,77.699997,76.470001,76.599998,6450300,76.599998
1/13/17,76.93,77.629997,76.410004,76.620003,3454300,76.620003
1/12/17,76.830002,76.949997,75.839996,76.879997,4056700,76.879997
1/11/17,76.669998,77.440002,76.099998,76.910004,4500200,76.910004
1/10/17,76.519997,78,76.120003,76.650002,9561400,76.650002
1/9/17,76.139999,76.5,75.529999,75.860001,4800900,75.860001
1/6/17,75.400002,75.919998,75.059998,75.470001,3089600,75.470001
1/5/17,76,76.18,74.82,75.32,3383000,75.32
1/4/17,75.260002,76.550003,75.059998,76.260002,4635800,76.260002
1/3/17,74.889999,75.75,74.739998,75.349998,5853900,75.03
12/30/16,73.959999,74.339996,73.839996,74.080002,3378800,73.765397
12/29/16,74.269997,74.68,73.5,73.919998,2573700,73.606072
12/28/16,75.029999,75.379997,74.150002,74.370003,2517300,74.054166
12/27/16,75.099998,75.110001,74.790001,74.980003,2049400,74.661576
12/23/16,74.739998,75.239998,74.739998,74.970001,1957500,74.651616
12/22/16,75,75.370003,74.5,74.580002,2865200,74.263273
12/21/16,75.110001,75.57,74.690002,75.32,3244500,75.000128
12/20/16,75,75.5,74.529999,75.059998,3244900,74.74123
