Date,Open,High,Low,Close,Volume,Adj Close
2/2/17,53,53.009998,52.48,52.799999,7832000,52.799999
2/1/17,52.98,53.259998,52.610001,53.02,8805800,53.02
1/31/17,51.68,52.900002,51.630001,52.900002,12247600,52.900002
1/30/17,52.779999,53.220001,52.41,53.080002,9742800,53.080002
1/27/17,53.68,54.080002,53.029999,53.189999,7275300,53.189999
1/26/17,54.110001,54.119999,53.360001,53.650002,6199100,53.650002
1/25/17,53.73,54.119999,53.689999,53.860001,6591600,53.860001
1/24/17,53.02,53.57,52.990002,53.450001,6255100,53.450001
1/23/17,53.02,53.259998,52.720001,53.240002,6665500,53.240002
1/20/17,53.220001,53.349998,52.900002,53.200001,7697000,53.200001
1/19/17,53.84,53.939999,52.889999,52.93,8239700,52.93
1/18/17,53.860001,53.889999,52.860001,53.27,6717400,53.27
1/17/17,53.400002,53.950001,53.009998,53.650002,9885000,53.650002
1/13/17,52.59,52.93,52.23,52.919998,6657000,52.919998
1/12/17,52.509998,52.689999,52.16,52.400002,7254100,52.400002
1/11/17,53.119999,53.290001,52.669998,52.689999,8096300,52.689999
1/10/17,53.549999,53.73,53.110001,53.110001,7992600,53.110001
1/9/17,53.959999,53.990002,53.220001,53.380001,8724800,53.380001
1/6/17,53.09,54.09,52.98,53.91,12411900,53.91
1/5/17,52.919998,53.099998,52.439999,53.060001,8631200,53.060001
1/4/17,52.23,53.349998,52.09,53.07,13542000,53.07
1/3/17,51.990002,52.5,51.77,51.98,13228600,51.98
12/30/16,51.099998,51.330002,50.700001,50.830002,7345200,50.830002
12/29/16,51,51.240002,50.880001,51.060001,4659600,51.060001
12/28/16,51.310001,51.5,50.869999,51.02,6255600,51.02
12/27/16,51.799999,52.25,51.200001,51.290001,8089700,51.290001
12/23/16,51.990002,52.349998,51.669998,51.91,9335800,51.91
12/22/16,52.799999,53,52.029999,52.139999,11791500,52.139999
12/21/16,52.900002,53.349998,51.549999,52.299999,23192700,52.299999
12/20/16,51.060001,51.990002,50.75,51.790001,12709800,51.790001
12/19/16,50.91,51.360001,50.48,50.849998,9312400,50.849998
12/16/16,51.599998,51.639999,50.669998,50.919998,12847200,50.919998
12/15/16,52,52.040001,51.09,51.290001,9544000,51.290001
12/14/16,52.240002,52.34,51.59,51.790001,7865800,51.790001
12/13/16,51.830002,53.220001,51.830002,52.299999,11321800,52.299999
12/12/16,51.5,51.900002,50.939999,51.540001,11452800,51.540001
12/9/16,51.759998,51.970001,51.5,51.720001,5860000,51.720001
12/8/16,52.150002,52.470001,51.450001,51.549999,9242500,51.549999
12/7/16,50.790001,52.25,50.599998,52.099998,10244200,52.099998
12/6/16,50.830002,51.099998,50.259998,50.57,12411900,50.57
12/5/16,50.799999,52.27,50.700001,51.849998,11995300,51.849998
12/2/16,50.259998,50.68,50.110001,50.459999,6730200,50.459999
12/1/16,50.110001,51.25,50.060001,50.650002,7610100,50.650002
11/30/16,50.52,50.810001,50.07,50.07,8198400,49.889998
11/29/16,51.200001,51.369999,50.57,50.630001,6065700,50.447986
11/28/16,51.439999,51.439999,50.610001,51.009998,8602100,50.826618
11/25/16,51.68,51.740002,51.349998,51.52,2736800,51.334786
11/23/16,51.709999,51.849998,51.200001,51.34,4141600,51.155433
11/22/16,51.470001,51.75,51.049999,51.709999,5228100,51.524102
11/21/16,51,51.419998,50.950001,51.279999,5357200,51.095647
11/18/16,51.389999,51.889999,50.959999,51.099998,7461600,50.916294
11/17/16,50.939999,51.669998,50.720001,51.59,7671600,51.404534
11/16/16,50,50.799999,49.950001,50.68,6760300,50.497806
11/15/16,50.459999,50.639999,49.75,50.130001,9299800,49.949784
11/14/16,51.18,51.189999,50.209999,50.209999,8063900,50.029494
11/11/16,50.220001,50.849998,50.18,50.77,6283600,50.587483
11/10/16,51.290001,51.369999,50.330002,50.389999,12316100,50.208848
11/9/16,50.07,51.27,49.799999,51.119999,9058600,50.936223
11/8/16,51.099998,51.490002,50.950001,51.080002,8107100,50.89637
11/7/16,50.48,50.93,50.279999,50.91,8358700,50.726979
11/4/16,49.799999,50.450001,49.759998,49.959999,9925200,49.780393
11/3/16,49.98,50,49.310001,49.73,7678700,49.55122
11/2/16,49.240002,50.27,49.009998,49.720001,10775900,49.541258
11/1/16,50.5,50.509998,49.139999,49.619999,14100400,49.441615
10/31/16,50.880001,51.150002,50,50.18,17931300,49.999603
10/28/16,52.119999,52.5,51.790001,52.02,9096700,51.832989
10/27/16,52.34,52.34,51.689999,51.889999,7939200,51.703455
10/26/16,50.950001,52.27,50.900002,51.970001,12401100,51.783169
10/25/16,50.970001,51.439999,50.709999,51.049999,14975300,50.866475
10/24/16,52.16,52.290001,51.830002,51.869999,7578200,51.683527
10/21/16,51.740002,51.869999,51.25,51.77,9161000,51.583888
10/20/16,51.77,52.360001,51.689999,51.889999,6590500,51.703455
10/19/16,51.34,51.84,51.139999,51.799999,6999000,51.613779
10/18/16,51.299999,51.66,51.189999,51.220001,6805200,51.035866
10/17/16,51.650002,51.75,50.959999,51.029999,7904000,50.846546
10/14/16,52.380001,52.5,51.619999,51.619999,7133800,51.434425
10/13/16,52.119999,52.32,51.5,52.029999,8425800,51.842951
10/12/16,52.009998,52.709999,51.799999,52.439999,9301300,52.251477
10/11/16,51.950001,52.25,51.52,51.82,9203500,51.633707
10/10/16,52.130001,52.25,51.77,51.790001,5469300,51.603816
10/7/16,52.419998,52.459999,51.68,51.790001,8407100,51.603816
10/6/16,52.200001,52.330002,51.970001,52.029999,9391700,51.842951
10/5/16,52.150002,52.639999,52.099998,52.119999,7244100,51.932628
10/4/16,52.900002,53.060001,52.080002,52.139999,10737400,51.952556
10/3/16,52.540001,53,52.419998,52.669998,7632500,52.48065
9/30/16,52.57,53.060001,52.279999,52.650002,12940200,52.460725
9/29/16,52.919998,53.580002,52.119999,52.16,16993900,51.972485
9/28/16,54.599998,55,52.799999,53.25,33213000,53.058567
9/27/16,54.25,55.540001,53.900002,55.34,17945200,55.141053
9/26/16,54.799999,55,54.080002,54.400002,11629600,54.204434
9/23/16,55.02,55.709999,54.91,55.150002,8921700,54.951738
9/22/16,55.470001,55.98,55.240002,55.41,8052400,55.210801
9/21/16,55.02,55.380001,54.610001,55.34,8041700,55.141053
9/20/16,55.259998,55.439999,54.759998,54.869999,8563000,54.672742
9/19/16,55.380001,55.470001,54.93,54.950001,7671300,54.752456
9/16/16,55.240002,55.360001,55.049999,55.18,11715400,54.981629
9/15/16,55,55.540001,54.810001,55.470001,6283900,55.270587
9/14/16,55.16,55.560001,54.93,55.130001,7621200,54.931809
9/13/16,55.860001,55.939999,55.119999,55.369999,7359400,55.170944
9/12/16,55,56.119999,54.950001,56.009998,7470900,55.808643
9/9/16,55.880001,56,55.27,55.330002,11310400,55.131091
9/8/16,56.880001,57.27,56.110001,56.169998,12741900,55.968067
9/7/16,57.48,57.779999,57.009998,57.720001,7536100,57.512498
9/6/16,58.25,58.380001,57.209999,57.41,9771800,57.203611
9/2/16,58.630001,59.18,57.990002,58.02,6933100,57.811419
9/1/16,57.669998,58.549999,57.529999,58.540001,8225000,58.32955
8/31/16,57.860001,58.279999,57.189999,57.639999,7723600,57.273361
8/30/16,58.459999,58.759998,57.849998,58,6344600,57.631072
8/29/16,59.200001,59.25,58.529999,58.630001,5831000,58.257066
8/26/16,58.57,59.200001,58.299999,59,9994300,58.624711
8/25/16,60.009998,60.150002,59.029999,59.240002,8713900,58.863186
8/24/16,59.889999,60.330002,59.720001,60.220001,11379000,59.836952
8/23/16,58.799999,59.799999,58.799999,59.619999,8222800,59.240766
8/22/16,58.82,59.459999,58.650002,58.66,8266000,58.286874
8/19/16,57.400002,59.139999,57.25,58.900002,15987100,58.525349
8/18/16,56.990002,57.459999,56.900002,57.209999,6043600,56.846096
8/17/16,56.869999,56.970001,56.540001,56.860001,7340500,56.498324
8/16/16,56.799999,57.040001,56.419998,56.880001,4901800,56.518197
8/15/16,56.650002,57.060001,56.619999,56.77,4836300,56.408896
8/12/16,56.700001,56.759998,56.130001,56.450001,5393400,56.090932
8/11/16,55.630001,56.889999,55.48,56.73,9539500,56.36915
8/10/16,55.950001,56.18,55.07,55.130001,6881400,54.779329
8/9/16,56.080002,56.240002,55.689999,55.77,8044400,55.415257
8/8/16,56.130001,56.389999,55.68,55.98,6307000,55.62392
8/5/16,55.32,56.060001,55.169998,55.849998,7512500,55.494746
8/4/16,54.959999,55.57,54.650002,54.790001,8678100,54.441491
8/3/16,54.549999,55.189999,54.279999,54.75,9687300,54.401745
8/2/16,55.23,55.279999,54.779999,54.919998,7145600,54.570661
8/1/16,55.73,55.869999,55.299999,55.41,6268400,55.057546
7/29/16,55.27,55.66,55.209999,55.5,6353400,55.146974
7/28/16,55.59,55.810001,54.98,55.450001,9574100,55.097293
7/27/16,56.5,57,55.470001,55.790001,10295400,55.43513
7/26/16,57.200001,57.869999,56.25,56.369999,8546700,56.011439
7/25/16,56.869999,57.150002,56.459999,57.139999,7256300,56.776542
7/22/16,56.82,56.959999,56.43,56.73,8614700,56.36915
7/21/16,57.990002,58.029999,56.57,56.990002,8262000,56.627498
7/20/16,57.990002,58.099998,57.740002,57.759998,5872400,57.392597
7/19/16,57.459999,57.77,57.150002,57.759998,7442700,57.392597
7/18/16,58,58.16,57.740002,57.740002,6478900,57.372727
7/15/16,58.59,58.869999,57.869999,57.869999,9225200,57.501898
7/14/16,58.299999,58.599998,58.150002,58.490002,7488400,58.117957
