Date,Open,High,Low,Close,Volume,Adj Close
2/2/17,84.339996,84.910004,84.160004,84.589996,11044400,84.589996
2/1/17,85.540001,86.099998,84.68,84.949997,15430900,84.949997
1/31/17,85.599998,86.150002,84.089996,84.629997,15655100,84.629997
1/30/17,86.190002,86.5,85.32,86.029999,13661900,86.029999
1/27/17,86.660004,86.980003,86.269997,86.93,12535400,86.93
1/26/17,85.949997,86.949997,85.949997,86.75,15962800,86.75
1/25/17,85.839996,86.169998,85.169998,86.029999,17551000,86.029999
1/24/17,83.919998,85,83.559998,84.720001,15175300,84.720001
1/23/17,83.300003,84,83.209999,83.709999,12179200,83.709999
1/20/17,83.43,83.830002,83.290001,83.669998,18436800,83.669998
1/19/17,84.059998,84.669998,83.120003,83.300003,16555600,83.300003
1/18/17,83.629997,84.230003,83.029999,83.940002,21270100,83.940002
1/17/17,84.93,85.220001,83.279999,83.550003,30024600,83.550003
1/13/17,87.110001,88.169998,86.099998,86.699997,28296000,86.699997
1/12/17,86.760002,87.269997,86.019997,86.239998,21337400,86.239998
1/11/17,86.43,87.080002,85.910004,87.080002,14713100,87.080002
1/10/17,86.07,86.900002,85.720001,86.43,13989000,86.43
1/9/17,85.730003,86.769997,85.519997,86.18,12735600,86.18
1/6/17,86.389999,86.620003,85.940002,86.120003,12893300,86.120003
1/5/17,86.809998,87.110001,85.260002,86.110001,14300800,86.110001
1/4/17,86.959999,87.18,86.400002,86.910004,15266600,86.910004
1/3/17,87.339996,87.760002,85.980003,87.230003,20550700,86.750003
12/30/16,86.099998,86.419998,85.660004,86.290001,13617800,85.815173
12/29/16,86.580002,86.669998,85.040001,85.889999,14689000,85.417372
12/28/16,87.160004,87.389999,86.349998,86.5,9455600,86.024016
12/27/16,87.050003,87.160004,86.75,87.129997,6946400,86.650547
12/23/16,87,87.150002,86.400002,87.050003,10759400,86.570993
12/22/16,86.440002,87.169998,86.209999,86.889999,13924200,86.41187
12/21/16,86.43,86.809998,86.029999,86.75,11400500,86.272641
12/20/16,85.790001,86.540001,85.550003,86.529999,14587300,86.05385
12/19/16,84.800003,85.440002,84.190002,85.43,21685100,84.959905
12/16/16,86.290001,86.290001,84.889999,84.940002,23008500,84.472603
12/15/16,85.400002,86.489998,84.900002,86,19438900,85.526768
12/14/16,83.879997,86.120003,83.760002,84.730003,22622600,84.263759
12/13/16,84.980003,85.669998,83.82,84.760002,16669000,84.293593
12/12/16,85.360001,85.790001,84.290001,84.730003,14511300,84.263759
12/9/16,85.019997,85.5,84.139999,85.489998,14567200,85.019572
12/8/16,84.230003,85.5,83.940002,85.120003,20844900,84.651613
12/7/16,83.550003,84.089996,82.849998,84.07,18996900,83.607388
12/6/16,83.599998,83.809998,82.43,83.690002,16130000,83.229481
12/5/16,82.300003,83.290001,82.290001,83.260002,18529800,82.801847
12/2/16,81.800003,81.830002,80.900002,81.599998,16931500,81.150978
12/1/16,80.650002,82.279999,80.650002,81.790001,23823600,81.339935
11/30/16,79.919998,80.529999,79.699997,80.169998,25351900,79.728847
11/29/16,78.389999,79.160004,78.389999,78.919998,14144100,78.485725
11/28/16,78.18,78.870003,78.019997,78.32,13007200,77.889028
11/25/16,79.099998,79.449997,78.470001,78.830002,6185700,78.396224
11/23/16,78.870003,79.239998,77.889999,78.860001,13373700,78.426058
11/22/16,78.349998,78.559998,77.760002,78.529999,14410100,78.097872
11/21/16,78,78.169998,77.290001,78.050003,11983500,77.620517
11/18/16,77.959999,78.419998,77.550003,77.709999,19770000,77.282384
11/17/16,77.93,78.459999,77.599998,78.019997,19306700,77.590676
11/16/16,78.220001,78.349998,76.879997,77.400002,26054900,76.974092
11/15/16,78.370003,79.410004,77.779999,79.360001,28126300,78.923306
11/14/16,77.25,80.440002,77.25,79.510002,46130700,79.072482
11/11/16,76.300003,76.720001,75.769997,76.690002,27574300,76.268
11/10/16,74.220001,77.25,74.220001,76.650002,56192300,76.22822
11/9/16,71.459999,74.150002,71.32,73.25,50948400,72.846927
11/8/16,69.699997,70.550003,69.239998,70.029999,17531700,69.644645
11/7/16,69.080002,69.970001,69,69.879997,16515100,69.495469
11/4/16,68.489998,68.559998,67.639999,67.760002,13571300,67.387139
11/3/16,68.860001,69.190002,68.220001,68.379997,10369700,68.003723
11/2/16,68.650002,68.849998,68.010002,68.68,12449800,68.302075
11/1/16,69.480003,69.779999,68.330002,68.970001,15564500,68.59048
10/31/16,69.43,69.580002,69.230003,69.260002,14336300,68.878885
10/28/16,69.529999,69.550003,68.470001,69.110001,12766500,68.729709
10/27/16,69.489998,69.769997,69.099998,69.230003,14210700,68.849051
10/26/16,68.370003,69.25,68.370003,69.129997,9801300,68.749596
10/25/16,68.879997,68.93,68.379997,68.800003,9945100,68.421417
10/24/16,68.970001,69.050003,68.5,68.870003,10197100,68.491032
10/21/16,67.809998,68.529999,67.699997,68.489998,12175700,68.113118
