Date,Open,High,Low,Close,Volume,Adj Close
2/2/17,112.82,113.620003,112.769997,113.57,7797000,113.57
2/1/17,112.480003,113.32,112.470001,113.230003,7058800,113.230003
1/31/17,112.790001,113.400002,112.43,113.25,8588200,113.25
1/30/17,113.400002,113.599998,112.849998,113.129997,6884800,113.129997
1/27/17,112,113.540001,111.900002,113.379997,8813500,113.379997
1/26/17,112,112.839996,111.599998,111.839996,10119600,111.839996
1/25/17,111.93,112.800003,110.760002,112.800003,9291900,112.800003
1/24/17,112.910004,113.300003,111.150002,111.760002,12382700,111.760002
1/23/17,114.510002,114.769997,113.800003,113.910004,7197700,113.910004
1/20/17,114.489998,115.029999,114.080002,114.150002,7260100,114.150002
1/19/17,114.68,114.900002,113.919998,114.199997,5506900,114.199997
1/18/17,114.870003,115.099998,114.410004,114.699997,4998700,114.699997
1/17/17,113.940002,115.050003,113.669998,114.870003,6244000,114.870003
1/13/17,114.940002,115.019997,114.440002,114.599998,4726200,114.599998
1/12/17,114.269997,114.730003,113.370003,114.620003,6621400,114.620003
1/11/17,116.080002,116.25,114.019997,114.730003,8778300,114.730003
1/10/17,116.029999,117,115.870003,116.160004,5271400,116.160004
1/9/17,116.349998,116.610001,115.889999,116.279999,5436600,116.279999
1/6/17,116.669998,117,115.760002,116.300003,4830400,116.300003
1/5/17,116,116.970001,115.440002,116.860001,5735900,116.860001
1/4/17,115.5,116.230003,115.309998,115.650002,5793000,115.650002
1/3/17,115.779999,116,115.230003,115.839996,5944700,115.839996
12/30/16,115.800003,115.989998,114.980003,115.209999,5497200,115.209999
12/29/16,115.230003,115.870003,115.010002,115.489998,2977500,115.489998
12/28/16,115.879997,116.160004,115.050003,115.099998,3170800,115.099998
12/27/16,115.889999,116,115.379997,115.910004,3232600,115.910004
12/23/16,115.400002,116.32,115.300003,115.959999,2992500,115.959999
12/22/16,115,115.529999,113.879997,115.440002,4600700,115.440002
12/21/16,116.199997,116.199997,114.739998,115.309998,5907600,115.309998
12/20/16,115.980003,116.25,114.910004,115.660004,5493900,115.660004
12/19/16,116.07,116.660004,115.940002,116.019997,5858600,116.019997
12/16/16,116.410004,116.459999,115.459999,115.879997,10615500,115.879997
12/15/16,115.330002,115.919998,114.889999,115.889999,6735500,115.889999
12/14/16,116.120003,117.300003,114.580002,114.989998,9121900,114.989998
12/13/16,115.529999,115.970001,115.010002,115.889999,6589000,115.889999
12/12/16,112.690002,115.400002,112.580002,115.360001,9518600,115.360001
12/9/16,111.410004,112.43,111.199997,112.260002,7659400,112.260002
12/8/16,110.540001,111.199997,109.93,110.989998,7766900,110.989998
12/7/16,111.889999,111.889999,109.32,111.099998,11656300,111.099998
12/6/16,112.239998,113.199997,111.849998,112.059998,6430100,112.059998
12/5/16,112.400002,112.419998,111.730003,111.940002,5427300,111.940002
12/2/16,111.720001,112.529999,111.440002,111.959999,6159700,111.959999
12/1/16,111.360001,111.540001,111,111.379997,8105700,111.379997
11/30/16,112.190002,112.519997,111.300003,111.300003,11014500,111.300003
11/29/16,112.949997,113.410004,112.169998,112.480003,7751800,112.480003
11/28/16,113.790001,114.120003,113.050003,113.129997,9025700,113.129997
11/25/16,113.599998,114.230003,113.379997,114.129997,3433300,114.129997
11/23/16,112.25,113.43,111.559998,113.07,7892600,113.07
11/22/16,114.589996,115,112.269997,112.739998,11649700,112.739998
11/21/16,115.440002,115.68,114.800003,115,5843300,115
11/18/16,115.790001,115.919998,114.809998,115.360001,7717800,115.360001
11/17/16,116.68,116.68,116.120003,116.57,5730300,115.770001
11/16/16,116.650002,116.779999,116.080002,116.360001,6594800,115.561443
11/15/16,116.400002,116.690002,115.82,116.32,7446700,115.521717
11/14/16,118.580002,118.989998,116.5,116.599998,10054900,115.799794
11/11/16,119.489998,119.489998,118.129997,118.470001,8134800,117.656963
11/10/16,120.769997,121.099998,119.019997,119.540001,11904500,118.71962
11/9/16,120,122.5,118.099998,120.309998,16220000,119.484332
11/8/16,116.480003,117.57,116.470001,117.050003,6675300,116.24671
11/7/16,115.889999,116.720001,115.839996,116.660004,6398200,115.859387
